Method,Scenario,Analyte,ComparisonTreatment,absolute_mean_kg,absolute_median_kg,absolute_lower_95_kg,absolute_upper_95_kg,n_absolute_draws,n_total_draws,n_valid_percent_draws,probability_treatment_lower_than_ct,n_invalid_percent_draws,fraction_invalid_percent_draws,definition,Median_95_interval_percent
Bayes,model_only,TSS,MT,3204.4166541061154,3189.8336297681726,1415.3084590857995,5104.585169889671,1500,1500,1500,1.0,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC","48.21 (24.41, 77.75)"
Bayes,model_only,TSS,ST,2709.2142005589258,2700.811684985946,1223.3512391941388,4369.2812844061455,1500,1500,1500,0.9993333333333333,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC","40.87 (20.8, 64.26)"
ML,full_record_model_only,NH4,MT,5.639202081450262,5.466564326978084,-20.99887676279618,32.43104143202806,2000,2000,2000,0.6695,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC","11.64 (-57.78, 52.85)"
ML,full_record_model_only,NH4,ST,6.479962516197429,6.58060178921189,-19.328759574978562,31.257904691757638,2000,2000,2000,0.703,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC","13.92 (-53.44, 50.91)"
ML,full_record_model_only,NO2,MT,4.613547880463442,4.809749601347196,-19.03226976320373,28.352427951322667,2000,2000,2000,0.6575,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC","11.97 (-60.93, 50.22)"
ML,full_record_model_only,NO2,ST,4.882401646616505,5.068990513742017,-17.94086775921392,27.085499022500134,2000,2000,2000,0.678,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC","12.12 (-55.24, 50.49)"
ML,full_record_model_only,NO3,MT,53.02029056642483,56.32251498104539,-135.1838454921183,233.60814788446766,2000,2000,2000,0.7095,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC","16.45 (-51.71, 53.04)"
ML,full_record_model_only,NO3,ST,51.43770660103291,52.597451701275745,-131.76807098802047,233.06206228289417,2000,2000,2000,0.7105,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC","15.21 (-52.31, 52.86)"
ML,full_record_model_only,OP,MT,2.0266977413231904,2.0803457598894877,-17.242344878290453,21.20220942950006,2000,2000,2000,0.6,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC","5.868 (-65.76, 47.64)"
ML,full_record_model_only,OP,ST,1.9221530170310006,2.191506226045851,-17.027742503186506,20.524962047125758,2000,2000,2000,0.594,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC","6.335 (-60.29, 46.5)"
ML,full_record_model_only,Se,MT,2.914911747540827,2.8698613942026547,-18.090188739536703,23.068100393048418,2000,2000,2000,0.6155,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC","7.95 (-62.39, 48.92)"
ML,full_record_model_only,Se,ST,3.170519411677274,3.296787292267169,-15.561572862524722,21.81312573404354,2000,2000,2000,0.621,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC","9.231 (-54.62, 47.22)"
ML,full_record_model_only,TDS,MT,-4249.265692740768,-3847.1141867729175,-23571.891106972766,13264.947201107621,2000,2000,2000,0.33,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC","-25.87 (-236.5, 58.45)"
ML,full_record_model_only,TDS,ST,-3346.4256453231656,-3349.252656656189,-21152.33899402129,13451.958494325143,2000,2000,2000,0.3535,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC","-20.97 (-224.5, 56.06)"
ML,full_record_model_only,TKN,MT,27.735985928539,28.569900831279597,-75.80880700767267,126.5375034749253,2000,2000,2000,0.7095,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC","18.78 (-61.79, 58.84)"
ML,full_record_model_only,TKN,ST,33.082287423555904,33.295890164783486,-72.24383343164963,134.45150981162064,2000,2000,2000,0.766,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC","21.87 (-60.45, 61.72)"
ML,full_record_model_only,TN,MT,55.017087016709525,55.24472186135447,-37.63993289371862,148.82757533537574,2000,2000,2000,0.88,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC","30.38 (-29.59, 60.82)"
ML,full_record_model_only,TN,ST,50.6443031877094,49.537735475995134,-39.31038089579212,146.6516107169409,2000,2000,2000,0.866,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC","27.58 (-31.08, 59.18)"
ML,full_record_model_only,TP,MT,-0.995851956821018,0.5798073525641847,-50.68739755655021,43.75358661404115,2000,2000,2000,0.512,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC","1.007 (-108.1, 51.09)"
ML,full_record_model_only,TP,ST,-3.109492000614209,-1.8392685430376758,-54.116776040257434,40.1407247888821,2000,2000,2000,0.473,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC","-2.857 (-100.1, 47.37)"
ML,full_record_model_only,TSS,MT,26715.891784966312,26086.72973590789,-12835.478255293378,69232.3624876939,2000,2000,2000,0.913,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC","38.96 (-24.02, 71.47)"
ML,full_record_model_only,TSS,ST,20014.61306078766,20023.38517297707,-25636.02540027311,64137.92785925288,2000,2000,2000,0.839,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC","30.01 (-52.89, 66.72)"
ML,observed_plus_imputed_sensitivity,NH4,MT,1.680750094783418,1.6182354570055315,-8.583124159311632,12.091397893894259,2000,2000,2000,0.628,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC","11.13 (-79.2, 56.43)"
ML,observed_plus_imputed_sensitivity,NH4,ST,4.942274811073127,4.808019257373556,-4.140464304985924,14.70737456383475,2000,2000,2000,0.842,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC","33.2 (-40.7, 67.95)"
ML,observed_plus_imputed_sensitivity,NO2,MT,1.339259586861266,1.3969245644972275,-6.915664283478165,10.35645352317249,2000,2000,2000,0.62,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC","11.92 (-89.62, 60.37)"
ML,observed_plus_imputed_sensitivity,NO2,ST,3.9852499383365734,3.855042690458707,-3.8733936063338885,12.24564790678523,2000,2000,2000,0.8515,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC","33.85 (-50.25, 70.85)"
ML,observed_plus_imputed_sensitivity,NO3,MT,6.719216474426893,6.552995672661602,-57.94996779069636,75.02504306526639,2000,2000,2000,0.575,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC","6.192 (-76.36, 50.3)"
ML,observed_plus_imputed_sensitivity,NO3,ST,34.237340726852906,33.82944514863361,-28.640317338206046,97.11811055453157,2000,2000,2000,0.861,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC","30.81 (-37.76, 65.38)"
ML,observed_plus_imputed_sensitivity,OP,MT,-0.1327085093212866,-0.1460553425348925,-6.01267075306032,5.758413280534164,2000,2000,2000,0.482,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC","-2.063 (-142.8, 59.27)"
ML,observed_plus_imputed_sensitivity,OP,ST,1.7369547821629856,1.6667014816950694,-3.752153895493532,7.3026298418177,2000,2000,2000,0.734,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC","26.61 (-96.08, 71.27)"
ML,observed_plus_imputed_sensitivity,Se,MT,0.24889193455805877,0.254216426018254,-5.982198448045996,6.496461172296867,2000,2000,2000,0.5315,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC","2.979 (-112.9, 56.06)"
ML,observed_plus_imputed_sensitivity,Se,ST,2.1364256624996285,2.036464290951514,-3.4128501806046265,8.024052770744381,2000,2000,2000,0.771,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC","26.05 (-64.19, 65.17)"
ML,observed_plus_imputed_sensitivity,TDS,MT,-93.99107991252231,-157.95613133878794,-3887.6677738446037,3635.496095886109,2000,2000,2000,0.4345,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC","-9.567 (-255.6, 68.16)"
ML,observed_plus_imputed_sensitivity,TDS,ST,502.1858433391886,205.2200428363592,-2557.218137457098,4127.193000821856,2000,2000,2000,0.5975,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC","11.57 (-174.4, 73.21)"
ML,observed_plus_imputed_sensitivity,TKN,MT,7.707314579598622,8.896581439406917,-55.50465635617421,68.63344202266227,2000,2000,2000,0.6195,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC","16.06 (-145.2, 69.13)"
ML,observed_plus_imputed_sensitivity,TKN,ST,16.299185004208905,17.664150282609327,-51.62308275072452,79.99459169609513,2000,2000,2000,0.7165,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC","32.19 (-131.5, 78.96)"
ML,observed_plus_imputed_sensitivity,TN,MT,13.508789462633857,12.887470098799874,-17.63923139773171,45.64313313872144,2000,2000,2000,0.813,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC","24.83 (-45.25, 61.57)"
ML,observed_plus_imputed_sensitivity,TN,ST,23.275699368172095,22.61086110202079,-4.169648940065874,52.913120083237665,2000,2000,2000,0.952,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC","44 (-10.4, 71.41)"
ML,observed_plus_imputed_sensitivity,TP,MT,-0.6002681184572517,-0.5389399841313107,-10.266931887375648,9.27716397291378,2000,2000,2000,0.458,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC","-4.185 (-105.1, 46.87)"
ML,observed_plus_imputed_sensitivity,TP,ST,3.6983183696636015,3.6244609520341777,-4.174409173027151,12.303093871836658,2000,2000,2000,0.8105,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC","27.29 (-48.1, 61.76)"
ML,observed_plus_imputed_sensitivity,TSS,MT,8563.427974174894,8210.993042149483,-304.16893961833165,19790.313849449954,2000,2000,2000,0.9695,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC","45.08 (-2.319, 70.74)"
ML,observed_plus_imputed_sensitivity,TSS,ST,10482.435867826667,10077.194300076977,1442.2069307113227,21509.04470977027,2000,2000,2000,0.988,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC","56.19 (10.38, 77.15)"
