Method,Scenario,Analyte,ComparisonTreatment,absolute_mean_kg,absolute_median_kg,absolute_lower_95_kg,absolute_upper_95_kg,n_absolute_draws,n_total_draws,n_valid_percent_draws,probability_treatment_lower_than_ct,n_invalid_percent_draws,fraction_invalid_percent_draws,definition,PointPercentDifference,primary_center_type,primary_center_within_draw_interval,Central_95_interval_percent
Bayes,model_only,TDS,MT,193.98425605133357,173.88636396878883,-441.81016241846675,859.861704938525,1500,1500,1500,0.7146666666666667,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",,posterior_median,True,"3.376 (-9.583, 14.99)"
Bayes,model_only,TDS,ST,187.1556609261612,169.83697581909473,-399.4411688828884,780.1761752252962,1500,1500,1500,0.7266666666666667,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",,posterior_median,True,"3.29 (-8.444, 13.38)"
Bayes,model_only,TKN,MT,3.7814845505045334,3.776992262968778,0.816940471132279,6.774270810243131,1500,1500,1500,0.9953333333333333,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",,posterior_median,True,"31.29 (7.484, 54.77)"
Bayes,model_only,TKN,ST,3.6468288600613303,3.656749258849767,1.1931234185334287,6.276595292413484,1500,1500,1500,0.996,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",,posterior_median,True,"30.32 (9.906, 49.78)"
Bayes,model_only,TN,MT,4.0030109123787305,3.8992597021978934,-1.0485569328386624,9.22474825319636,1500,1500,1500,0.944,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",,posterior_median,True,"12.28 (-4.929, 25.81)"
Bayes,model_only,TN,ST,4.058863853207839,3.8532030245139257,-0.7378954216981032,9.191559911603985,1500,1500,1500,0.9566666666666667,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",,posterior_median,True,"12.28 (-3.242, 25.42)"
Bayes,model_only,TP,MT,1.21403129482344,1.2208680181397062,-0.7285759576527234,2.9990907786705163,1500,1500,1495,0.9063545150501672,5,0.0033333333333333335,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",,posterior_median,True,"35.13 (-31.04, 101.5)"
Bayes,model_only,TP,ST,1.3917271077286428,1.3599371208088618,-0.08860904756040747,2.9833021849943697,1500,1500,1495,0.9632107023411371,5,0.0033333333333333335,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",,posterior_median,True,"40.32 (-3.42, 99.01)"
Bayes,model_only,TSS,MT,3204.4166541061154,3189.8336297681726,1415.3084590857995,5104.585169889671,1500,1500,1500,1.0,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",,posterior_median,True,"48.21 (24.41, 77.75)"
Bayes,model_only,TSS,ST,2709.2142005589258,2700.811684985946,1223.3512391941388,4369.2812844061455,1500,1500,1500,0.9993333333333333,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",,posterior_median,True,"40.87 (20.8, 64.26)"
ML,full_record_model_only,NH4,MT,1.2110932296878145,1.1385113508906848,-13.474215317010746,14.678765331176706,2000,2000,2000,0.576,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",10.124473516979181,physical_event_point_total,True,"10.12 (-253.8, 79.33)"
ML,full_record_model_only,NH4,ST,1.4993904494100019,1.5707391667658435,-12.79384783166061,14.590933730460186,2000,2000,2000,0.6085,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",16.514568786636723,physical_event_point_total,True,"16.51 (-254.9, 78.01)"
ML,full_record_model_only,NO2,MT,0.9767760529199178,0.9805060038011986,-11.345565960982276,13.861031119639959,2000,2000,2000,0.589,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",12.554698694981706,physical_event_point_total,True,"12.55 (-262, 81.69)"
ML,full_record_model_only,NO2,ST,1.1535505634205787,1.1224224000396372,-10.38018128399024,13.045161909978923,2000,2000,2000,0.598,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",15.898459101451346,physical_event_point_total,True,"15.9 (-274, 80.5)"
ML,full_record_model_only,NO3,MT,14.26995053288048,14.920927238394853,-121.60914574432368,143.15851515951422,2000,2000,2000,0.604,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",14.83457813441826,physical_event_point_total,True,"14.83 (-190.4, 74.34)"
ML,full_record_model_only,NO3,ST,15.710618629952947,14.194087546162734,-103.19957420899256,146.92569848648927,2000,2000,2000,0.596,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",14.886512021275134,physical_event_point_total,True,"14.89 (-173.8, 73.9)"
ML,full_record_model_only,OP,MT,-0.2540058991431637,-0.027231007599538004,-9.067037728163083,7.434324725836406,2000,2000,2000,0.4945,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",-14.023733975876329,physical_event_point_total,True,"-14.02 (-372.3, 78.37)"
ML,full_record_model_only,OP,ST,-0.043856966369515984,0.0880474224928186,-8.554446315252028,7.341134756216225,2000,2000,2000,0.511,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",-7.163922572758143,physical_event_point_total,True,"-7.164 (-340.2, 76.79)"
ML,full_record_model_only,Se,MT,0.0007625546146684488,0.24118569453541783,-9.49243836023092,8.615210227372446,2000,2000,2000,0.5255,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",-2.90511571680075,physical_event_point_total,True,"-2.905 (-359.6, 79.72)"
ML,full_record_model_only,Se,ST,0.20688823687158212,0.25997048135641343,-8.541212697027833,8.600345512130213,2000,2000,2000,0.5285,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",5.609680176866163,physical_event_point_total,True,"5.61 (-326.5, 78.5)"
ML,full_record_model_only,TDS,MT,-1714.4482440723427,-775.7367223887211,-16647.139016876572,10093.991695536348,2000,2000,2000,0.425,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",-26.551736540995275,physical_event_point_total,True,"-26.55 (-886.6, 84.81)"
ML,full_record_model_only,TDS,ST,-1362.924018499011,-861.3307332750451,-14161.363493367837,9430.541035385066,2000,2000,2000,0.411,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",-20.36086423217756,physical_event_point_total,True,"-20.36 (-757.4, 81.91)"
ML,full_record_model_only,TKN,MT,9.409237250043851,10.044705716096757,-64.65007724444587,77.11245690934298,2000,2000,2000,0.6365,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",17.46390059168538,physical_event_point_total,True,"17.46 (-230.8, 80.27)"
ML,full_record_model_only,TKN,ST,11.957331778178839,12.362863084373728,-57.61142032248206,78.63155096027663,2000,2000,2000,0.667,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",22.660769444522682,physical_event_point_total,True,"22.66 (-202.8, 79.91)"
ML,full_record_model_only,TN,MT,18.019635386423786,15.833314139748772,-45.02103433142304,87.85251370175217,2000,2000,2000,0.7105,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",29.259921957532647,physical_event_point_total,True,"29.26 (-140, 78.38)"
ML,full_record_model_only,TN,ST,17.668692306896872,15.112816773572042,-38.050914564174356,88.01448844925066,2000,2000,2000,0.712,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",28.220182489366497,physical_event_point_total,True,"28.22 (-120.9, 77.03)"
ML,full_record_model_only,TP,MT,-1.5168590710113767,0.5608030692751784,-42.29790996286618,26.79051262837155,2000,2000,2000,0.524,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",-10.330453569724755,physical_event_point_total,True,"-10.33 (-349.9, 76.2)"
ML,full_record_model_only,TP,ST,-1.846177380688515,-0.46735485592687986,-38.65697268053067,24.850118961461543,2000,2000,2000,0.4845,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",-11.59221064350833,physical_event_point_total,True,"-11.59 (-340.9, 72.45)"
ML,full_record_model_only,TSS,MT,8376.559374490325,8436.81432673239,-22901.48533701574,37784.59306737346,2000,2000,2000,0.758,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",35.57285853358229,physical_event_point_total,True,"35.57 (-165.2, 84.61)"
ML,full_record_model_only,TSS,ST,6178.846448998735,6305.209934484026,-27901.85461009285,36469.8350441779,2000,2000,2000,0.687,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",25.80557480473515,physical_event_point_total,True,"25.81 (-212.9, 81.92)"
ML,observed_plus_imputed_sensitivity,NH4,MT,0.8238489249505735,0.6944745570028152,-5.089511935686023,7.274367029541381,2000,2000,2000,0.662,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",18.40334606128733,physical_event_point_total,True,"18.4 (-161.5, 74.96)"
ML,observed_plus_imputed_sensitivity,NH4,ST,1.4585776661980372,1.1967272547956405,-3.553344848157228,7.744858828700782,2000,2000,2000,0.7815,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",24.613989571961298,physical_event_point_total,True,"24.61 (-119, 78.24)"
ML,observed_plus_imputed_sensitivity,NO2,MT,0.4288750076043421,0.33127125833446947,-4.5474321769779635,5.817268231564396,2000,2000,2000,0.6085,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",13.068353277460556,physical_event_point_total,True,"13.07 (-212.1, 76.61)"
ML,observed_plus_imputed_sensitivity,NO2,ST,0.9928321396433737,0.7855472872707989,-3.6961003233499627,6.14012631308957,2000,2000,2000,0.768,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",20.85820462625665,physical_event_point_total,True,"20.86 (-167.3, 79.13)"
ML,observed_plus_imputed_sensitivity,NO3,MT,5.980737389510177,5.479361258182269,-43.58287252031125,60.4222541258626,2000,2000,2000,0.592,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",20.289792136981884,physical_event_point_total,True,"20.29 (-139.5, 68.36)"
ML,observed_plus_imputed_sensitivity,NO3,ST,15.114760191035645,13.835660110849965,-28.50261676161995,64.51167643360165,2000,2000,2000,0.746,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",23.753836553158926,physical_event_point_total,True,"23.75 (-92.92, 73.07)"
ML,observed_plus_imputed_sensitivity,OP,MT,-0.2942584186408943,-0.20357894955316275,-3.6130117703760987,2.962340698760195,2000,2000,2000,0.3675,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",-21.683005251082406,physical_event_point_total,True,"-21.68 (-385.8, 72.44)"
ML,observed_plus_imputed_sensitivity,OP,ST,0.20991508201840975,0.1076337170983599,-2.4442688554385064,3.3023072331342185,2000,2000,2000,0.5875,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",0.7331463083153749,physical_event_point_total,True,"0.7331 (-252.6, 78.72)"
ML,observed_plus_imputed_sensitivity,Se,MT,-0.01824372355429829,0.0711980872535547,-3.973962544413613,3.2450127043854904,2000,2000,2000,0.542,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",5.415297344899699,physical_event_point_total,True,"5.415 (-284.4, 71.78)"
ML,observed_plus_imputed_sensitivity,Se,ST,0.45270282519721117,0.2906690221552378,-2.0354293982356695,3.4384535012737456,2000,2000,2000,0.736,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",13.244573968188686,physical_event_point_total,True,"13.24 (-147.9, 75.49)"
ML,observed_plus_imputed_sensitivity,TDS,MT,-270.3136881566832,-257.55325588318465,-3927.187293423743,2866.2461890005184,2000,2000,2000,0.146,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",-24.001215834780457,physical_event_point_total,True,"-24 (-320.2, 65.46)"
ML,observed_plus_imputed_sensitivity,TDS,ST,10.589709496744547,-157.614193316634,-2496.813374083375,2982.78446181177,2000,2000,2000,0.1885,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",-16.645278772304643,physical_event_point_total,True,"-16.65 (-200.4, 68.65)"
ML,observed_plus_imputed_sensitivity,TKN,MT,4.682431956561727,5.0706570588845326,-45.84007720659078,53.09061056218629,2000,2000,2000,0.6715,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",30.07024529950177,physical_event_point_total,True,"30.07 (-256.6, 79.83)"
ML,observed_plus_imputed_sensitivity,TKN,ST,7.153653591022749,8.2030047354901,-51.870250957191914,54.517306007207466,2000,2000,2000,0.789,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",33.95689202784746,physical_event_point_total,True,"33.96 (-276.9, 83.84)"
ML,observed_plus_imputed_sensitivity,TN,MT,7.7017814272447485,6.989561945309495,-13.39734888224592,30.498333914429754,2000,2000,2000,0.788,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",36.331057852901075,physical_event_point_total,True,"36.33 (-76.59, 72.03)"
ML,observed_plus_imputed_sensitivity,TN,ST,11.09951561642046,10.276074082349009,-7.022590540828349,33.97176510748969,2000,2000,2000,0.895,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",38.59575878816272,physical_event_point_total,True,"38.6 (-36.97, 74.91)"
ML,observed_plus_imputed_sensitivity,TP,MT,-0.7948120797429106,-0.7952612291774268,-7.048482242920112,5.216479474797163,2000,2000,2000,0.349,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",-22.663946363979864,physical_event_point_total,True,"-22.66 (-152.9, 47.65)"
ML,observed_plus_imputed_sensitivity,TP,ST,1.0762504175169212,0.7646908108544523,-3.67567068837846,6.995658416290752,2000,2000,2000,0.688,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",1.4621797811621704,physical_event_point_total,True,"1.462 (-80.77, 62.11)"
ML,observed_plus_imputed_sensitivity,TSS,MT,4339.556147146311,3779.5471975627825,-1502.6310157013866,13025.440485275964,2000,2000,2000,0.924,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",39.32856771546507,physical_event_point_total,True,"39.33 (-21.02, 73.22)"
ML,observed_plus_imputed_sensitivity,TSS,ST,5199.384743811541,4650.90099702167,-1104.3410222832024,13495.450854333429,2000,2000,2000,0.9525,0,0.0,"100 * (CT - treatment) / CT within draw; positive means lower than CT; missing, nonpositive, or <=1e-12 kg CT denominators are invalid and retained in QC",45.38881973968403,physical_event_point_total,True,"45.39 (-14.26, 77.02)"
